latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.31,75.342,326.2,1.2,1.1,2021-04-09,0530,Terra,MODIS,73,6.1NRT,307.9,13.7,D
32.188,75.572,326.5,1.2,1.1,2021-04-09,0530,Terra,MODIS,78,6.1NRT,312.1,18.7,D
30.987,76.597,302.6,1,1,2021-04-09,2050,Aqua,MODIS,50,6.1NRT,286.8,6.7,N
30.986,76.607,309.7,1,1,2021-04-09,2050,Aqua,MODIS,78,6.1NRT,288.4,11.2,N
30.899,76.771,333.5,1.5,1.2,2021-04-11,0520,Terra,MODIS,83,6.1NRT,315.2,29.5,D
30.898,76.787,328.7,1.5,1.2,2021-04-11,0520,Terra,MODIS,71,6.1NRT,314,18.8,D
31.475,76.084,331.7,2.2,1.4,2021-04-12,0740,Aqua,MODIS,83,6.1NRT,307.3,61.4,D
31.475,76.077,328.4,2.2,1.4,2021-04-12,0740,Aqua,MODIS,80,6.1NRT,307.7,49.9,D
30.86,74.834,341.1,1,1,2021-04-12,1705,Terra,MODIS,100,6.1NRT,293.5,47.7,N
31.108,76.612,305.2,1,1,2021-04-12,1705,Terra,MODIS,63,6.1NRT,291.5,6.6,N
30.858,74.823,350.4,1,1,2021-04-12,1705,Terra,MODIS,100,6.1NRT,296.1,66.4,N
30.869,74.832,303.7,1,1,2021-04-12,1705,Terra,MODIS,57,6.1NRT,290,6.3,N
30.867,74.821,311.7,1,1,2021-04-12,1705,Terra,MODIS,83,6.1NRT,291.1,11.8,N
30.866,74.846,306.8,2.1,1.4,2021-04-12,2120,Aqua,MODIS,69,6.1NRT,283.9,28.8,N
30.87,74.825,309.5,2.1,1.4,2021-04-12,2120,Aqua,MODIS,78,6.1NRT,284.8,33.9,N
31.549,76.022,325.6,1.2,1.1,2021-04-13,0820,Aqua,MODIS,70,6.1NRT,309.1,11.9,D
30.86,74.825,337.9,1.1,1,2021-04-13,0820,Aqua,MODIS,85,6.1NRT,314.2,25.2,D
31.621,75.268,347.5,1.1,1.1,2021-04-13,0820,Aqua,MODIS,93,6.1NRT,310.3,53.6,D
31.307,75.339,325,1.1,1.1,2021-04-13,0820,Aqua,MODIS,37,6.1NRT,306.3,10,D
31.622,75.28,355.4,1.1,1.1,2021-04-13,0820,Aqua,MODIS,97,6.1NRT,309.6,74.3,D
29.957,75.961,332,1.1,1.1,2021-04-14,0550,Terra,MODIS,77,6.1NRT,311.8,16.1,D
31.208,75.504,334,1,1,2021-04-15,0810,Aqua,MODIS,85,6.1NRT,301.3,25.8,D
31.172,75.89,332.2,1,1,2021-04-15,0810,Aqua,MODIS,83,6.1NRT,307.1,18.5,D
31.182,75.893,335.2,1,1,2021-04-15,0810,Aqua,MODIS,84,6.1NRT,308.9,23.9,D
30.947,76.72,345.3,1,1,2021-04-15,0810,Aqua,MODIS,93,6.1NRT,309,39.5,D
31.173,75.9,330.3,1,1,2021-04-15,0810,Aqua,MODIS,81,6.1NRT,307.2,16.1,D
30.946,76.71,333.7,1,1,2021-04-15,0810,Aqua,MODIS,75,6.1NRT,305.4,21.4,D
31.206,75.494,319.4,1,1,2021-04-15,0810,Aqua,MODIS,57,6.1NRT,300.1,8.5,D
30.413,76.286,325.4,1.3,1.1,2021-04-18,0525,Terra,MODIS,63,6.1NRT,308.9,9.6,D
31.546,75.476,323.9,1.8,1.3,2021-04-19,0610,Terra,MODIS,74,6.1NRT,308.1,21.6,D
31.904,75.672,315.9,1.8,1.3,2021-04-19,0610,Terra,MODIS,64,6.1NRT,300.3,11.6,D
30.738,75.161,323.4,2.1,1.4,2021-04-19,0745,Aqua,MODIS,68,6.1NRT,309.2,11.6,D
30.519,76.557,328.5,1.7,1.3,2021-04-19,0745,Aqua,MODIS,76,6.1NRT,310,24.3,D
30.852,76.789,308.5,1.1,1,2021-04-19,1710,Terra,MODIS,75,6.1NRT,294.9,9.4,N
32.352,75.655,324.4,1,1,2021-04-24,0805,Aqua,MODIS,70,6.1NRT,310.5,9.8,D
31.96,75.516,315.8,1.1,1,2021-04-24,0805,Aqua,MODIS,53,6.1NRT,304,5.3,D
30.19,76.141,326.7,1,1,2021-04-24,0805,Aqua,MODIS,62,6.1NRT,312.6,8.9,D
29.936,74.528,326.4,1.2,1.1,2021-04-24,0805,Aqua,MODIS,45,6.1NRT,314.2,8.5,D
30.33,74.427,324.1,1.2,1.1,2021-04-24,0805,Aqua,MODIS,51,6.1NRT,311,8.5,D
29.793,75.329,332.7,1.1,1.1,2021-04-24,0805,Aqua,MODIS,71,6.1NRT,316.2,15.3,D
30.216,75.437,331.9,1.2,1.1,2021-04-25,0530,Terra,MODIS,71,6.1NRT,318.4,10.9,D
30.559,74.19,331.3,1.4,1.2,2021-04-25,0530,Terra,MODIS,73,6.1NRT,316.9,16.4,D
30.56,74.34,335.3,1.4,1.2,2021-04-25,0530,Terra,MODIS,79,6.1NRT,318.5,21,D
30.539,74.274,337.5,1.4,1.2,2021-04-25,0530,Terra,MODIS,82,6.1NRT,318.4,28,D
30.44,75.027,331.4,1.2,1.1,2021-04-25,0530,Terra,MODIS,71,6.1NRT,318.6,12.1,D
30.137,75.09,332.5,1.2,1.1,2021-04-25,0530,Terra,MODIS,72,6.1NRT,318.2,13.5,D
29.892,75.824,336.8,1.1,1.1,2021-04-25,0530,Terra,MODIS,78,6.1NRT,318,19,D
29.815,75.935,333.8,1.1,1.1,2021-04-25,0530,Terra,MODIS,72,6.1NRT,319.8,13.7,D
29.813,75.946,333.8,1.1,1.1,2021-04-25,0530,Terra,MODIS,72,6.1NRT,319.1,13.7,D
29.804,75.944,351,1.1,1.1,2021-04-25,0530,Terra,MODIS,93,6.1NRT,320,48.9,D
30.032,75.789,333.5,1.1,1.1,2021-04-25,0530,Terra,MODIS,73,6.1NRT,317.8,13.4,D
29.92,75.758,332.3,1.1,1.1,2021-04-25,0530,Terra,MODIS,49,6.1NRT,317.9,10.7,D
29.91,75.756,337.8,1.1,1.1,2021-04-25,0530,Terra,MODIS,80,6.1NRT,318.6,20.4,D
30.123,75.126,331.4,1.2,1.1,2021-04-25,0530,Terra,MODIS,70,6.1NRT,317.6,12.4,D
30.456,76.904,326,1,1,2021-04-25,0530,Terra,MODIS,64,6.1NRT,310.3,9.7,D
30.399,76.921,324.8,1,1,2021-04-25,0530,Terra,MODIS,57,6.1NRT,311.2,7.4,D
30.484,74.198,328.9,2.2,1.4,2021-04-25,0845,Aqua,MODIS,71,6.1NRT,315.5,22.9,D
30.528,74.256,341.3,2.3,1.5,2021-04-25,0845,Aqua,MODIS,87,6.1NRT,314.3,84.4,D
30.526,74.233,329.6,2.2,1.5,2021-04-25,0845,Aqua,MODIS,45,6.1NRT,315.2,24.7,D
29.841,75.639,328.7,2.5,1.5,2021-04-26,0615,Terra,MODIS,69,6.1NRT,313.4,29.1,D
30.669,74.459,334.7,2,1.4,2021-04-26,0615,Terra,MODIS,80,6.1NRT,315.2,36.6,D
30.553,74.254,332.3,1.9,1.4,2021-04-26,0615,Terra,MODIS,76,6.1NRT,313.6,30.9,D
30.515,74.834,330.5,2.1,1.4,2021-04-26,0615,Terra,MODIS,74,6.1NRT,313,28.4,D
30.194,75.283,332.2,1.6,1.3,2021-04-26,0750,Aqua,MODIS,67,6.1NRT,316.5,20,D
30.189,75.827,332.3,1.5,1.2,2021-04-26,0750,Aqua,MODIS,68,6.1NRT,318.1,18.6,D
30.246,76.265,331.6,1.4,1.2,2021-04-26,0750,Aqua,MODIS,69,6.1NRT,317.9,16.3,D
30.248,76.28,336.6,1.4,1.2,2021-04-26,0750,Aqua,MODIS,79,6.1NRT,319.4,28,D
30.07,75.926,332,1.5,1.2,2021-04-26,0750,Aqua,MODIS,66,6.1NRT,319.1,14.7,D
29.942,75.873,335.8,1.5,1.2,2021-04-26,0750,Aqua,MODIS,75,6.1NRT,320.1,24.4,D
29.843,75.904,337.1,1.5,1.2,2021-04-26,0750,Aqua,MODIS,77,6.1NRT,318.1,27.7,D
30.654,74.462,345.3,1.8,1.3,2021-04-26,0750,Aqua,MODIS,89,6.1NRT,317.1,70.2,D
29.827,75.94,345.5,1.5,1.2,2021-04-26,0750,Aqua,MODIS,76,6.1NRT,321.5,51.3,D
31.616,75.501,348.9,1.5,1.2,2021-04-26,0750,Aqua,MODIS,94,6.1NRT,313.2,77.9,D
31.619,75.516,324.5,1.5,1.2,2021-04-26,0750,Aqua,MODIS,69,6.1NRT,310.5,9.6,D
31.344,76.413,323.6,1.3,1.1,2021-04-26,0750,Aqua,MODIS,67,6.1NRT,312.3,9.3,D
29.816,75.943,363.5,1.5,1.2,2021-04-26,0750,Aqua,MODIS,100,6.1NRT,320.4,133.7,D
29.819,75.958,335.8,1.5,1.2,2021-04-26,0750,Aqua,MODIS,53,6.1NRT,315.9,24,D
29.822,76.037,348.2,1.5,1.2,2021-04-26,0750,Aqua,MODIS,91,6.1NRT,318.9,66.5,D
29.825,76.052,332.2,1.5,1.2,2021-04-26,0750,Aqua,MODIS,66,6.1NRT,317.4,17.2,D
30.487,76.234,330.4,1.4,1.2,2021-04-26,0750,Aqua,MODIS,72,6.1NRT,316.7,16.9,D
30.196,75.295,343.3,1.6,1.3,2021-04-26,0750,Aqua,MODIS,86,6.1NRT,318.1,54.6,D
30.197,75.3,346.7,1.6,1.3,2021-04-26,0750,Aqua,MODIS,89,6.1NRT,318,68.7,D
30.09,74.717,333.6,2,1.4,2021-04-27,0520,Terra,MODIS,76,6.1NRT,312.2,38.9,D
30.087,74.711,330.6,2,1.4,2021-04-27,0520,Terra,MODIS,70,6.1NRT,311.9,27.9,D
31.586,75.594,333.5,1.8,1.3,2021-04-27,0520,Terra,MODIS,82,6.1NRT,312.5,38.4,D
30.544,74.273,330.6,2.2,1.4,2021-04-27,0520,Terra,MODIS,73,6.1NRT,311.3,30.2,D
30.371,75.256,334.4,1.6,1.3,2021-04-27,0835,Aqua,MODIS,75,6.1NRT,313.2,27.4,D
30.423,74.878,332.1,1.5,1.2,2021-04-27,0835,Aqua,MODIS,70,6.1NRT,315.4,18.1,D
30.467,74.872,339.7,1.5,1.2,2021-04-27,0835,Aqua,MODIS,83,6.1NRT,315.5,37.1,D
30.469,74.882,345.1,1.5,1.2,2021-04-27,0835,Aqua,MODIS,89,6.1NRT,314.3,55.3,D
32.36,75.634,334.4,1.8,1.3,2021-04-27,0835,Aqua,MODIS,81,6.1NRT,316.3,41.1,D
32.361,75.653,341.9,1.8,1.3,2021-04-27,0835,Aqua,MODIS,88,6.1NRT,314.7,71.4,D
32.366,75.638,342.1,1.8,1.3,2021-04-27,0835,Aqua,MODIS,88,6.1NRT,315,70.6,D
32.368,75.657,332.9,1.8,1.3,2021-04-27,0835,Aqua,MODIS,79,6.1NRT,313.2,37.3,D
31.351,74.833,325.8,1.6,1.2,2021-04-27,0835,Aqua,MODIS,64,6.1NRT,311.3,12.7,D
30.645,76.316,328.9,1.9,1.4,2021-04-27,0835,Aqua,MODIS,67,6.1NRT,314.5,19.4,D
30.731,74.448,341.7,1.5,1.2,2021-04-27,0835,Aqua,MODIS,86,6.1NRT,316.9,39.1,D
30.776,74.565,332.5,1.5,1.2,2021-04-27,0835,Aqua,MODIS,73,6.1NRT,315.4,15.2,D
30.735,75.925,328.9,1.8,1.3,2021-04-27,0835,Aqua,MODIS,67,6.1NRT,312.9,16.8,D
30.741,75.918,331.1,1.8,1.3,2021-04-27,0835,Aqua,MODIS,72,6.1NRT,313.6,22,D
30.72,74.449,333.9,1.5,1.2,2021-04-27,0835,Aqua,MODIS,75,6.1NRT,316.1,17.4,D
30.091,75.739,331.7,1.7,1.3,2021-04-27,0835,Aqua,MODIS,67,6.1NRT,313.3,22,D
31.575,75.583,328.7,1.8,1.3,2021-04-27,0835,Aqua,MODIS,64,6.1NRT,311.9,17.7,D
31.567,75.51,336.1,1.7,1.3,2021-04-27,0835,Aqua,MODIS,82,6.1NRT,313,39.9,D
31.588,75.6,337.5,1.8,1.3,2021-04-27,0835,Aqua,MODIS,84,6.1NRT,313.4,46.7,D
31.579,75.508,332.1,1.7,1.3,2021-04-27,0835,Aqua,MODIS,77,6.1NRT,312.3,28.2,D
30.714,74.644,331.8,1.5,1.2,2021-04-27,0835,Aqua,MODIS,71,6.1NRT,313.9,17.5,D
30.478,74.865,334,1.5,1.2,2021-04-27,0835,Aqua,MODIS,75,6.1NRT,315,22.2,D
30.48,74.881,332.9,1.5,1.2,2021-04-27,0835,Aqua,MODIS,73,6.1NRT,314.5,20,D
30.468,74.866,343.4,1.5,1.2,2021-04-27,0835,Aqua,MODIS,87,6.1NRT,315.1,49,D
30.545,74.32,339.1,1.4,1.2,2021-04-27,0835,Aqua,MODIS,82,6.1NRT,315.9,31,D
29.901,76.127,342.5,1.8,1.3,2021-04-27,0835,Aqua,MODIS,86,6.1NRT,313.6,63.5,D
29.856,75.131,330.6,1.6,1.2,2021-04-27,0835,Aqua,MODIS,51,6.1NRT,314.1,14.7,D
30.111,75.06,334.8,1.6,1.2,2021-04-27,0835,Aqua,MODIS,72,6.1NRT,313.4,26.2,D
30.112,75.055,330.5,1.6,1.2,2021-04-27,0835,Aqua,MODIS,59,6.1NRT,313.6,14.5,D
30.038,75.308,331.1,1.5,1.2,2021-04-28,0600,Terra,MODIS,70,6.1NRT,313.1,14.9,D
29.873,75.835,333.5,1.6,1.2,2021-04-28,0600,Terra,MODIS,74,6.1NRT,314.4,22.3,D
29.915,75.613,336.3,1.5,1.2,2021-04-28,0600,Terra,MODIS,79,6.1NRT,313.2,29.9,D
29.911,75.694,331.2,1.6,1.2,2021-04-28,0600,Terra,MODIS,69,6.1NRT,313.8,16.3,D
30.46,75.801,333.9,1.6,1.2,2021-04-28,0600,Terra,MODIS,75,6.1NRT,314,24,D
30.431,75.341,336.9,1.5,1.2,2021-04-28,0600,Terra,MODIS,80,6.1NRT,313.5,28.3,D
30.428,75.356,338.1,1.5,1.2,2021-04-28,0600,Terra,MODIS,81,6.1NRT,313,32.4,D
30.424,75.349,332.1,1.5,1.2,2021-04-28,0600,Terra,MODIS,71,6.1NRT,313.1,17.6,D
30.348,75.408,330.4,1.5,1.2,2021-04-28,0600,Terra,MODIS,67,6.1NRT,312.8,13.3,D
31.017,74.79,328,1.3,1.1,2021-04-28,0600,Terra,MODIS,66,6.1NRT,311,13.1,D
30.016,75.628,330.8,1.5,1.2,2021-04-28,0600,Terra,MODIS,68,6.1NRT,313.6,14.2,D
30.11,75.805,338.5,1.6,1.2,2021-04-28,0600,Terra,MODIS,82,6.1NRT,313.1,40.6,D
30.291,75.714,331.6,1.5,1.2,2021-04-28,0600,Terra,MODIS,71,6.1NRT,313.8,16.9,D
31.591,75.516,331.7,1.4,1.2,2021-04-28,0600,Terra,MODIS,79,6.1NRT,312.9,18.4,D
30.049,75.066,331.8,1.4,1.2,2021-04-28,0600,Terra,MODIS,72,6.1NRT,313.2,18.4,D
30.398,75.25,333.3,1.4,1.2,2021-04-28,0600,Terra,MODIS,74,6.1NRT,313.8,18.2,D
30.445,74.932,341.3,1.4,1.2,2021-04-28,0600,Terra,MODIS,85,6.1NRT,314.1,36.5,D
30.581,74.107,331.1,1.2,1.1,2021-04-28,0600,Terra,MODIS,70,6.1NRT,313,12.9,D
30.43,74.9,331.5,1.4,1.2,2021-04-28,0600,Terra,MODIS,70,6.1NRT,313.4,14.1,D
30.463,74.546,331.2,1.3,1.1,2021-04-28,0600,Terra,MODIS,70,6.1NRT,312.6,15.5,D
30.471,74.438,330.3,1.3,1.1,2021-04-28,0600,Terra,MODIS,68,6.1NRT,312.4,13.2,D
30.122,75.059,332.4,1.4,1.2,2021-04-28,0600,Terra,MODIS,73,6.1NRT,314.5,17.4,D
30.745,74.465,333.7,1.3,1.1,2021-04-28,0600,Terra,MODIS,75,6.1NRT,314,15.5,D
29.956,75.068,332.1,1.4,1.2,2021-04-28,0605,Terra,MODIS,72,6.1NRT,313.5,18.5,D
29.812,75.664,333.6,1.6,1.2,2021-04-28,0605,Terra,MODIS,74,6.1NRT,315.2,20.9,D
29.78,75.892,338,1.6,1.3,2021-04-28,0605,Terra,MODIS,81,6.1NRT,313,35.2,D
29.784,75.876,340.3,1.6,1.3,2021-04-28,0605,Terra,MODIS,84,6.1NRT,314.3,42.8,D
29.913,75.607,333.6,1.5,1.2,2021-04-28,0605,Terra,MODIS,56,6.1NRT,313.5,22.4,D
29.863,75.76,335.3,1.6,1.2,2021-04-28,0605,Terra,MODIS,77,6.1NRT,313.8,28.2,D
29.848,75.414,333.5,1.5,1.2,2021-04-28,0605,Terra,MODIS,74,6.1NRT,315.1,20.8,D
29.846,75.407,332.3,1.5,1.2,2021-04-28,0605,Terra,MODIS,72,6.1NRT,314.9,18.8,D
29.961,74.861,338.6,1.4,1.2,2021-04-28,0605,Terra,MODIS,82,6.1NRT,314.7,32.2,D
29.867,75.927,335.3,2.4,1.5,2021-04-28,0740,Aqua,MODIS,79,6.1NRT,310.3,57.9,D
31.633,75.509,331.3,2.3,1.5,2021-04-28,0740,Aqua,MODIS,79,6.1NRT,309.1,46.1,D
31.637,75.512,333,2.3,1.5,2021-04-28,0740,Aqua,MODIS,81,6.1NRT,309.4,54,D
31.58,75.504,331.3,2.4,1.5,2021-04-28,0740,Aqua,MODIS,79,6.1NRT,311.5,43.9,D
31.585,75.528,337.3,2.3,1.5,2021-04-28,0740,Aqua,MODIS,85,6.1NRT,310.2,72.4,D
30.219,76.595,330.2,2.1,1.4,2021-04-28,0740,Aqua,MODIS,74,6.1NRT,310.8,29.7,D
30.656,76.787,331.4,2,1.4,2021-04-28,0740,Aqua,MODIS,79,6.1NRT,314.7,34.8,D
29.912,75.698,329,2.5,1.5,2021-04-28,0740,Aqua,MODIS,67,6.1NRT,308.9,31.1,D
29.905,75.707,330,2.5,1.5,2021-04-28,0740,Aqua,MODIS,69,6.1NRT,308.4,35.8,D
29.899,76.146,331.4,2.3,1.5,2021-04-28,0740,Aqua,MODIS,73,6.1NRT,311.4,37.3,D
29.859,75.934,332.6,2.4,1.5,2021-04-28,0740,Aqua,MODIS,74,6.1NRT,309.5,41.5,D
29.903,76.15,334.7,2.3,1.5,2021-04-28,0740,Aqua,MODIS,78,6.1NRT,311.4,53,D
30.596,74.77,329,2.8,1.6,2021-04-28,0740,Aqua,MODIS,74,6.1NRT,304.8,45.4,D
29.784,75.94,302.1,1,1,2021-04-28,1700,Terra,MODIS,46,6.1NRT,285.5,5.1,N
31.128,75.994,302.7,1,1,2021-04-28,1700,Terra,MODIS,51,6.1NRT,283.5,4.8,N
31.126,75.984,314,1,1,2021-04-28,1700,Terra,MODIS,88,6.1NRT,279.7,12.4,N
29.848,76.065,300.8,1,1,2021-04-28,1700,Terra,MODIS,24,6.1NRT,284.5,4.1,N
29.818,75.986,302.9,1,1,2021-04-28,1700,Terra,MODIS,50,6.1NRT,286.7,4.9,N
29.839,76.003,302,1,1,2021-04-28,1700,Terra,MODIS,40,6.1NRT,285.7,4.8,N
29.835,76.036,328.4,2.6,1.6,2021-04-29,0505,Terra,MODIS,55,6.1NRT,307.8,30.1,D
29.844,76.03,328.9,2.6,1.6,2021-04-29,0505,Terra,MODIS,42,6.1NRT,308.1,31.4,D
29.825,75.98,336.6,2.7,1.6,2021-04-29,0505,Terra,MODIS,82,6.1NRT,310.2,70.1,D
29.834,75.974,331.4,2.7,1.6,2021-04-29,0505,Terra,MODIS,70,6.1NRT,309,39.1,D
30.163,74.669,330.4,3.3,1.7,2021-04-29,0505,Terra,MODIS,74,6.1NRT,309.2,68.6,D
30.643,74.343,334.1,1,1,2021-04-29,0820,Aqua,MODIS,76,6.1NRT,318.5,8,D
30.58,74.142,334.2,1,1,2021-04-29,0820,Aqua,MODIS,74,6.1NRT,317.5,10.1,D
30.507,74.015,334.4,1,1,2021-04-29,0820,Aqua,MODIS,75,6.1NRT,315.6,12,D
30.442,76.868,337.2,1.3,1.1,2021-04-29,0820,Aqua,MODIS,82,6.1NRT,316.5,23.5,D
30.338,74.389,336.1,1,1,2021-04-29,0820,Aqua,MODIS,75,6.1NRT,316.8,14,D
30.339,74.4,336.8,1,1,2021-04-29,0820,Aqua,MODIS,76,6.1NRT,317.7,15.1,D
30.402,74.878,341.6,1.1,1,2021-04-29,0820,Aqua,MODIS,83,6.1NRT,316.2,25.7,D
31.451,75.592,329.2,1.2,1.1,2021-04-29,0820,Aqua,MODIS,73,6.1NRT,308.5,12.9,D
30.403,74.889,343.3,1.1,1,2021-04-29,0820,Aqua,MODIS,85,6.1NRT,316.2,29,D
29.9,75.836,344.8,1.2,1.1,2021-04-29,0820,Aqua,MODIS,85,6.1NRT,318.3,33.4,D
30.128,74.265,333.3,1,1,2021-04-29,0820,Aqua,MODIS,65,6.1NRT,316.2,12.6,D
30.129,74.276,330.8,1,1,2021-04-29,0820,Aqua,MODIS,50,6.1NRT,315.5,9.2,D
30.176,75.066,335.3,1.1,1,2021-04-29,0820,Aqua,MODIS,71,6.1NRT,316,12.5,D
30.178,75.077,336.3,1.1,1,2021-04-29,0820,Aqua,MODIS,74,6.1NRT,317.1,14,D
30.164,75.098,340.1,1.1,1,2021-04-29,0820,Aqua,MODIS,75,6.1NRT,316.9,18.7,D
30.032,75.586,347.7,1.1,1.1,2021-04-29,0820,Aqua,MODIS,90,6.1NRT,317.7,39,D
29.808,75.905,360.6,1.2,1.1,2021-04-29,0820,Aqua,MODIS,100,6.1NRT,320,76.3,D
30.055,74.48,334,1,1,2021-04-29,0820,Aqua,MODIS,66,6.1NRT,316.5,11.1,D
31.611,75.565,334.4,1.2,1.1,2021-04-29,0820,Aqua,MODIS,76,6.1NRT,310.6,21.6,D
31.621,75.564,342.8,1.2,1.1,2021-04-29,0820,Aqua,MODIS,88,6.1NRT,310.7,38.4,D
31.975,75.726,326.8,1.2,1.1,2021-04-29,0820,Aqua,MODIS,63,6.1NRT,308,9.4,D
31.566,75.541,354.7,1.2,1.1,2021-04-29,0820,Aqua,MODIS,97,6.1NRT,314.3,64.3,D
31.572,75.503,333.3,1.2,1.1,2021-04-29,0820,Aqua,MODIS,68,6.1NRT,314.2,14.6,D
30.443,76.881,334.3,1.3,1.1,2021-04-29,0820,Aqua,MODIS,78,6.1NRT,315.7,17.8,D
30.691,74.28,332.1,1,1,2021-04-29,0820,Aqua,MODIS,73,6.1NRT,316.1,7.9,D
30.529,74.878,336.4,1.1,1,2021-04-29,0820,Aqua,MODIS,76,6.1NRT,316.8,14.4,D
30.53,74.889,337.4,1.1,1,2021-04-29,0820,Aqua,MODIS,78,6.1NRT,317.5,16.1,D
30.409,74.175,332.5,1,1,2021-04-29,0820,Aqua,MODIS,68,6.1NRT,316.1,8,D
30.483,74.802,333.1,1.1,1,2021-04-29,0820,Aqua,MODIS,68,6.1NRT,316.2,11,D
31.598,75.561,345.8,1.2,1.1,2021-04-29,0820,Aqua,MODIS,91,6.1NRT,311.3,39,D
31.568,75.553,352.5,1.2,1.1,2021-04-29,0820,Aqua,MODIS,95,6.1NRT,312.6,58.7,D
31.615,75.599,315.1,3.6,1.8,2021-04-29,1745,Terra,MODIS,91,6.1NRT,290.7,84.8,N
31.613,75.561,311.1,3.6,1.8,2021-04-29,1745,Terra,MODIS,82,6.1NRT,290.6,64.5,N
31.621,75.568,317.4,3.6,1.8,2021-04-29,1745,Terra,MODIS,95,6.1NRT,291,99.6,N
31.623,75.605,308.3,3.6,1.8,2021-04-29,1745,Terra,MODIS,74,6.1NRT,290.5,54.7,N
29.79,75.988,348.7,1.1,1.1,2021-04-30,0550,Terra,MODIS,92,6.1NRT,313.3,42.9,D
29.787,75.952,350.9,1.1,1.1,2021-04-30,0550,Terra,MODIS,94,6.1NRT,313,46.8,D
29.785,75.963,341.7,1.1,1.1,2021-04-30,0550,Terra,MODIS,86,6.1NRT,313.5,26,D
29.78,75.957,335.5,1.1,1.1,2021-04-30,0550,Terra,MODIS,79,6.1NRT,312.3,15.5,D
30.433,75.575,333.4,1.1,1,2021-04-30,0550,Terra,MODIS,73,6.1NRT,312.1,13.5,D
30.366,76.102,331.1,1.1,1.1,2021-04-30,0550,Terra,MODIS,70,6.1NRT,312.3,11.5,D
30.598,75.873,333.4,1.1,1,2021-04-30,0550,Terra,MODIS,75,6.1NRT,313.3,14,D
30.742,75.728,330.9,1.1,1,2021-04-30,0550,Terra,MODIS,72,6.1NRT,311.5,12,D
31.917,75.608,332.5,1,1,2021-04-30,0550,Terra,MODIS,80,6.1NRT,310.9,14.8,D
31.737,75.457,328.5,1,1,2021-04-30,0550,Terra,MODIS,73,6.1NRT,310.2,8.5,D
31.634,75.585,338,1,1,2021-04-30,0550,Terra,MODIS,77,6.1NRT,309.7,20.7,D
29.792,75.977,347.7,1.1,1.1,2021-04-30,0550,Terra,MODIS,91,6.1NRT,313.6,39.2,D
31.632,75.596,373.6,1,1,2021-04-30,0550,Terra,MODIS,100,6.1NRT,314.3,115.2,D
31.63,75.607,349.1,1,1,2021-04-30,0550,Terra,MODIS,93,6.1NRT,312.3,42.6,D
30.308,76.16,343.8,1.1,1.1,2021-04-30,0550,Terra,MODIS,88,6.1NRT,312.2,34.5,D
30.277,76.345,331.1,1.1,1.1,2021-04-30,0550,Terra,MODIS,72,6.1NRT,311,13,D
30.303,76.154,339.6,1.1,1.1,2021-04-30,0550,Terra,MODIS,83,6.1NRT,312.3,26.9,D
30.302,76.165,330.5,1.1,1.1,2021-04-30,0550,Terra,MODIS,68,6.1NRT,311.6,10.3,D
30.27,76.182,335.9,1.1,1.1,2021-04-30,0550,Terra,MODIS,79,6.1NRT,311.9,20,D
30.259,75.956,353.2,1.1,1,2021-04-30,0550,Terra,MODIS,95,6.1NRT,313.8,54.2,D
30.25,75.913,332.8,1.1,1,2021-04-30,0550,Terra,MODIS,73,6.1NRT,313,12.7,D
30.252,75.604,335.7,1.1,1,2021-04-30,0550,Terra,MODIS,77,6.1NRT,311.7,17.4,D
30.211,75.858,338,1.1,1,2021-04-30,0550,Terra,MODIS,81,6.1NRT,313.6,21.3,D
30.25,75.558,338.5,1.1,1,2021-04-30,0550,Terra,MODIS,81,6.1NRT,313,22,D
30.238,75.635,348.6,1.1,1,2021-04-30,0550,Terra,MODIS,92,6.1NRT,313.2,43,D
30.236,75.645,339.7,1.1,1,2021-04-30,0550,Terra,MODIS,83,6.1NRT,312,25.4,D
30.257,75.458,332.5,1.1,1,2021-04-30,0550,Terra,MODIS,70,6.1NRT,311.6,12.4,D
30.248,75.456,333.1,1.1,1,2021-04-30,0550,Terra,MODIS,72,6.1NRT,310.7,13.3,D
30.225,75.598,327.8,1.1,1,2021-04-30,0550,Terra,MODIS,53,6.1NRT,308.4,6.6,D
30.189,75.819,332.6,1.1,1,2021-04-30,0550,Terra,MODIS,72,6.1NRT,312.9,11.4,D
30.249,75.389,332,1.1,1,2021-04-30,0550,Terra,MODIS,69,6.1NRT,312.7,9.4,D
30.139,76.064,336.8,1.1,1.1,2021-04-30,0550,Terra,MODIS,80,6.1NRT,313.5,19,D
30.213,75.51,330.8,1.1,1,2021-04-30,0550,Terra,MODIS,67,6.1NRT,310.8,9.7,D
30.192,75.642,330.6,1.1,1,2021-04-30,0550,Terra,MODIS,64,6.1NRT,312,9.2,D
30.221,75.4,332.3,1.1,1,2021-04-30,0550,Terra,MODIS,71,6.1NRT,312.9,10.3,D
30.161,75.772,335.8,1.1,1,2021-04-30,0550,Terra,MODIS,78,6.1NRT,312.7,16.9,D
30.156,75.346,352.8,1.1,1,2021-04-30,0550,Terra,MODIS,95,6.1NRT,311.9,49.5,D
30.126,75.474,333,1.1,1,2021-04-30,0550,Terra,MODIS,74,6.1NRT,313.4,12.2,D
30.124,75.485,333.9,1.1,1,2021-04-30,0550,Terra,MODIS,75,6.1NRT,312.8,13.2,D
